80.119.195.142,1.20.133.251
51.21.232.36,1.30.132.44
116.108.32.46,1.204.34.28
130.97.88.229,1.27.204.247
27.199.119.143,1.231.98.237
127.3.83.29,1.151.76.80
46.163.12.90,1.196.134.151
121.134.123.24,1.35.123.14
143.70.87.176,1.31.155.89
8.10.141.173,1.241.189.96
111.198.120.13,1.107.93.50
184.59.204.87,1.32.121.88
207.44.94.84,1.103.173.190
127.85.180.190,1.223.222.114
104.125.86.128,1.108.188.54
70.6.56.206,1.52.77.39
30.130.225.194,1.155.192.179
203.99.161.70,1.24.214.211
37.2.169.178,1.178.21.19
135.155.199.124,1.92.240.48
140.101.26.95,1.206.204.153
115.109.118.154,1.115.133.248
156.0.149.190,1.114.1.197
98.186.224.105,1.212.190.174
105.225.158.221,1.14.194.79
182.106.122.228,1.137.66.159
199.194.166.192,1.121.37.180
19.122.4.229,1.1.2.16
158.106.12.222,1.251.186.179
140.20.225.137,1.58.1.124
192.122.176.143,1.51.213.130
137.84.101.28,1.138.160.152
48.37.211.159,1.117.72.209
152.40.229.28,1.30.92.209
0.184.9.178,1.115.84.36
157.54.79.10,1.202.142.30
33.242.208.15,1.181.49.116
108.88.127.143,1.51.25.62
190.97.89.229,1.240.139.7
150.216.149.246,1.138.118.129
53.247.86.72,1.25.59.199
224.94.112.37,1.197.141.190
49.22.173.217,1.137.148.67
208.253.30.247,1.97.162.98
165.200.114.54,1.63.158.199
84.138.126.242,1.230.6.34
5.242.156.19,1.223.22.65
50.60.49.72,1.202.241.112
147.64.175.230,1.199.166.14
143.146.200.85,1.9.164.221
86.139.114.232,1.20.195.79
151.106.188.107,1.12.125.44
179.117.235.153,1.79.133.41
142.150.249.180,1.85.76.8
164.47.105.150,1.191.85.186
154.23.98.160,1.155.9.158
180.82.185.50,1.86.172.18
43.4.15.19,1.223.183.244
220.13.189.131,1.95.133.196
124.47.82.249,1.196.243.35
207.217.9.88,1.144.200.243
133.179.134.146,1.17.228.43
31.213.181.89,1.48.198.54
59.255.186.113,1.122.55.37
166.216.206.33,1.152.235.92
118.42.41.83,1.42.160.235
133.51.138.133,1.116.14.108
166.166.209.112,1.132.86.52
60.125.188.40,1.61.72.188
176.146.178.145,1.116.210.54
147.1.108.135,1.245.132.94
128.48.253.225,1.85.141.34
177.30.187.24,1.247.24.30
138.78.96.154,1.229.248.248
27.93.247.158,1.35.130.196
181.47.30.234,1.93.135.13
85.79.144.243,1.61.26.40
37.233.139.20,1.172.27.145
171.90.211.132,1.40.190.134
131.123.36.174,1.101.244.86
209.38.182.150,1.9.94.17
128.51.246.202,1.215.135.62
97.195.207.21,1.156.17.249
85.37.127.148,1.129.160.16
232.224.228.103,1.52.9.185
9.203.65.117,1.246.247.84
82.66.136.12,1.149.99.69
187.104.160.178,1.254.176.240
105.244.171.26,1.248.9.135
231.128.133.105,1.97.29.14
109.8.6.131,1.146.147.68
35.142.10.103,1.185.230.57
24.56.30.104,1.154.151.253
64.107.240.235,1.102.235.34
168.59.223.40,1.182.141.77
188.27.27.176,1.134.165.206
242.25.29.12,1.234.41.188
206.15.52.140,1.16.109.176
247.205.245.185,1.204.76.218
147.51.206.79,1.155.64.14
205.10.211.106,1.15.28.141
149.105.225.244,1.32.227.76
81.9.109.43,1.181.33.186
243.144.40.0,1.124.33.211
145.199.136.188,1.121.113.158
155.189.9.123,1.48.105.128
183.50.222.102,1.7.180.107
122.46.28.211,1.32.170.230
163.12.119.193,1.117.37.181
50.198.63.174,1.79.179.11
115.137.107.159,1.236.126.192
34.194.132.13,1.242.46.157
213.184.204.124,1.86.161.78
252.46.148.83,1.67.36.188
212.96.11.100,1.216.206.230
75.32.237.132,1.7.113.214
199.16.80.147,1.198.18.98
118.73.18.91,1.108.76.52
54.79.129.10,1.172.49.46
68.104.253.79,1.69.115.34
204.86.213.179,1.68.16.63
142.45.55.31,1.16.200.39
197.3.153.82,1.168.185.130
211.69.210.55,1.164.29.234
184.1.205.116,1.212.66.42
48.210.122.127,1.125.94.217
194.160.228.178,1.234.50.196
210.245.121.171,1.229.107.208
36.190.239.104,1.216.6.75
142.214.242.217,1.199.120.63
238.163.69.88,1.88.89.227
143.240.14.38,1.191.40.41
227.81.152.54,1.100.97.200
83.211.211.230,1.205.139.169
7.15.188.44,1.138.135.58
209.142.203.225,1.52.140.144
31.14.156.17,1.247.209.17
18.44.200.9,1.163.130.61
53.255.18.123,1.203.69.28
218.95.252.231,1.136.233.205
139.163.191.183,1.187.109.104
188.44.182.215,1.210.214.169
250.44.246.158,1.244.169.1
186.193.211.49,1.39.179.32
216.136.243.202,1.186.152.176
86.174.128.171,1.88.179.65
224.121.77.49,1.209.61.103
215.45.197.232,1.41.176.103
60.148.40.100,1.57.37.240
146.239.68.221,1.50.215.156
176.121.225.172,1.132.139.211
101.2.57.157,1.154.118.223
65.7.131.53,1.178.243.198
74.74.47.81,1.132.219.58
167.39.125.241,1.99.215.174
47.200.101.139,1.83.22.1
30.50.90.211,1.51.145.53
174.62.164.9,1.244.53.79
42.33.243.28,1.185.212.117
129.5.244.241,1.162.37.57
165.76.241.107,1.150.32.46
186.59.237.179,1.145.119.155
65.227.210.219,1.154.65.57
2.125.207.246,1.81.135.252
95.140.218.43,1.229.60.243
37.214.74.94,1.134.180.36
245.132.22.145,1.1.61.66
82.93.210.110,1.179.236.12
223.91.5.51,1.16.21.24
142.12.238.40,1.138.125.242
155.175.119.70,1.69.130.124
86.163.37.225,1.45.227.31
58.4.7.23,1.72.46.59
214.251.27.214,1.132.101.176
85.1.105.135,1.191.192.139
193.44.205.223,1.137.253.5
120.133.1.74,1.15.55.231
60.69.67.138,1.255.98.80
226.54.183.36,1.5.203.131
69.95.204.42,1.78.46.6
208.27.40.249,1.69.53.73
198.215.121.80,1.202.11.162
48.134.239.250,1.206.153.182
17.60.129.91,1.38.130.143
70.84.248.178,1.20.69.194
210.111.202.97,1.42.213.81
246.62.19.44,1.201.111.232
208.21.123.13,1.157.80.231
5.61.226.47,1.132.144.82
44.242.52.212,1.42.197.110
65.26.12.255,1.191.236.116
135.251.186.106,1.251.17.20
111.140.14.106,1.2.187.130
33.149.231.198,1.134.234.246
43.63.222.11,1.221.248.18
6.103.23.26,1.133.206.132
91.163.59.51,1.173.49.158
68.126.161.57,1.103.236.122
104.75.64.33,1.125.110.111
16.211.242.175,1.102.129.5
83.181.85.10,1.47.209.170
39.57.127.57,1.183.192.158
153.89.254.223,1.97.95.90
211.252.75.242,1.165.241.104
246.226.171.194,1.235.230.225
224.93.234.7,1.34.56.75
68.41.115.175,1.145.155.11
244.40.115.3,1.53.214.146
44.96.137.98,1.76.204.204
116.151.234.173,1.43.130.32
40.117.69.135,1.70.96.164
124.193.102.174,1.245.115.133
220.19.58.189,1.72.142.126
243.150.134.187,1.100.211.36
223.52.57.82,1.188.50.38
239.177.80.142,1.41.36.18
160.208.132.155,1.187.197.75
74.118.225.114,1.32.226.226
18.5.213.203,1.45.45.18
55.234.253.34,1.41.133.216
27.72.252.125,1.58.242.33
62.32.228.117,1.169.83.144
181.76.142.134,1.45.75.21
158.2.11.234,1.170.195.232
121.68.162.245,1.75.244.171
89.208.169.230,1.154.28.249
206.158.239.203,1.115.132.85
21.99.215.234,1.226.238.97
5.178.118.68,1.208.57.184
222.150.145.252,1.110.117.154
173.117.113.65,1.46.210.186
83.103.10.55,1.236.31.33
0.145.127.59,1.214.64.88
36.101.123.233,1.19.69.214
246.135.33.117,1.113.15.68
147.213.44.213,1.92.168.104
94.78.33.190,1.9.96.194
156.210.155.184,1.19.141.173
160.25.107.206,1.128.23.66
247.190.170.169,1.43.171.228
90.64.118.207,1.41.101.81
95.29.64.109,1.90.188.109
59.86.243.44,1.48.23.109
141.33.11.159,1.224.56.245
7.172.100.204,1.21.1.225
167.77.77.195,1.84.81.149
172.205.189.166,1.153.2.222
172.224.38.114,1.123.15.158
56.192.161.173,1.38.163.235
101.130.168.62,1.184.88.213
33.98.12.41,1.157.128.73
247.9.160.192,1.166.181.207
31.75.133.228,1.75.20.231
59.59.130.162,1.36.146.7
87.167.181.147,1.74.209.21
6.106.122.252,1.166.151.25
9.139.62.118,1.58.0.252
155.91.99.60,1.158.146.247
252.13.198.251,1.18.224.74
241.36.155.45,1.23.225.251
207.38.100.85,1.18.245.11
74.74.113.215,1.255.250.237
242.9.214.119,1.34.211.112
164.180.64.0,1.114.134.59
230.202.206.9,1.248.221.196
194.3.82.244,1.89.44.182
128.218.155.234,1.154.1.208
26.252.0.101,1.118.173.203
62.73.244.212,1.70.49.138
165.145.7.71,1.246.120.26
47.195.59.29,1.102.148.96
102.162.194.77,1.84.11.55
216.38.123.246,1.131.139.39
222.159.195.201,1.79.79.28
182.73.231.208,1.104.79.127
254.217.36.15,1.16.198.71
137.189.227.169,1.105.18.217
216.63.76.53,1.229.147.109
14.203.6.128,1.53.250.38
86.37.219.153,1.54.215.27
113.36.226.122,1.5.110.84
95.131.127.40,1.142.221.62
200.11.111.112,1.156.57.7
34.105.253.101,1.193.28.192
76.195.165.199,1.105.84.172
75.0.230.20,1.186.38.113
109.219.240.189,1.166.21.95
200.131.4.45,1.24.136.213
28.199.72.105,1.177.43.90
33.128.255.137,1.94.67.165
193.69.164.89,1.144.253.158
172.6.232.207,1.62.111.239
158.88.136.240,1.151.242.39
14.174.235.39,1.9.98.160
253.49.175.214,1.75.85.101
140.193.212.65,1.213.75.211
16.156.47.248,1.14.190.219
227.231.202.181,1.66.185.182
135.194.119.184,1.44.182.18
19.141.83.126,1.104.175.238
207.158.137.12,1.176.20.163
111.98.236.109,1.218.144.201
156.185.249.74,1.108.46.166
94.193.149.172,1.124.13.232
128.115.20.191,1.149.144.178
86.77.42.246,1.25.38.7
108.7.9.170,1.29.207.116
160.124.124.213,1.120.227.244
172.49.62.142,1.231.138.164
20.53.111.127,1.126.212.220
250.168.250.126,1.176.13.115
105.175.54.100,1.240.69.134
23.202.27.132,1.159.74.53
53.63.20.111,1.66.26.133
70.5.145.144,1.206.85.51
114.88.152.163,1.89.183.21
249.151.88.247,1.80.56.124
69.10.206.207,1.182.175.26
149.204.199.11,1.63.88.37
146.35.182.34,1.23.68.108
173.73.79.60,1.5.143.243
182.96.131.9,1.182.201.9
96.157.73.52,1.225.170.103
74.101.194.121,1.37.242.216
69.28.209.247,1.82.204.222
3.68.152.12,1.136.17.152
113.20.52.136,1.175.71.10
16.245.237.199,1.48.7.220
97.157.109.213,1.58.109.113
166.50.118.223,1.126.45.3
69.115.126.50,1.68.90.237
130.80.196.65,1.169.70.149
184.227.232.2,1.202.70.174
144.121.39.230,1.232.167.233
27.40.139.75,1.109.220.254
234.48.173.228,1.145.61.17
215.25.115.149,1.6.177.4
103.48.48.248,1.156.168.4
196.82.255.172,1.29.134.197
120.189.108.99,1.91.149.238
140.235.116.5,1.85.228.214
91.129.240.29,1.13.124.181
41.197.72.11,1.27.202.62
167.132.94.61,1.207.58.149
67.198.234.213,1.124.225.2
192.34.188.214,1.188.239.186
179.216.117.110,1.11.153.99
229.2.18.53,1.108.45.180
26.188.134.224,1.81.200.35
198.176.27.232,1.202.180.208
122.194.18.3,1.20.39.242
187.144.163.116,1.3.119.5
95.188.3.197,1.105.75.240
1.129.169.44,1.4.239.100
62.168.175.202,1.148.234.192
165.44.231.124,1.94.177.174
33.198.93.133,1.26.126.18
25.28.126.126,1.13.222.128
252.99.183.188,1.245.208.126
245.160.111.253,1.122.143.60
251.62.199.0,1.89.175.222
205.61.34.27,1.90.182.92
206.201.111.238,1.10.148.204
77.97.55.97,1.138.85.240
182.49.149.187,1.143.19.82
128.100.90.115,1.200.92.73
224.72.136.223,1.138.196.59
27.6.87.99,1.188.187.154
139.189.252.82,1.207.146.68
146.124.0.71,1.139.145.162
64.22.8.170,1.35.157.182
185.23.229.156,1.142.35.186
154.254.149.165,1.111.193.190
31.68.69.229,1.93.224.212
115.148.94.60,1.63.3.218
137.25.85.79,1.87.104.248
94.112.230.41,1.69.181.173
138.2.76.246,1.99.56.32
158.92.169.32,1.83.177.23
37.131.137.110,1.52.154.178
67.199.250.53,1.52.228.44
229.102.83.88,1.246.166.130
127.105.16.9,1.61.238.74
125.47.156.11,1.43.223.130
107.255.201.165,1.188.6.239
225.164.198.208,1.228.165.247
12.175.102.64,1.44.131.175
96.141.12.187,1.112.65.84
57.148.50.196,1.64.41.185
195.55.57.59,1.125.219.190
142.41.19.181,1.162.0.251
200.135.92.130,1.48.194.44
193.170.42.125,1.137.157.63
50.179.238.55,1.154.135.24
88.233.32.152,1.157.154.193
234.209.0.52,1.216.55.76
116.127.0.94,1.147.75.71
233.116.126.188,1.151.172.217
34.60.128.59,1.197.222.192
117.150.38.253,1.90.79.79
78.156.151.234,1.30.213.148
49.111.230.49,1.248.155.132
79.123.88.140,1.143.149.56
109.152.83.80,1.40.140.50
144.153.13.120,1.203.238.53
50.36.127.183,1.111.189.101
46.190.0.139,1.74.146.23
170.202.154.94,1.131.44.100
16.187.153.78,1.149.184.88
254.144.242.48,1.95.61.62
219.72.68.245,1.230.184.232
157.183.200.17,1.77.201.159
49.44.163.133,1.62.110.240
221.2.125.248,1.148.171.159
6.48.9.5,1.35.132.85
216.160.113.50,1.50.251.129
30.114.37.230,1.20.112.31
221.14.114.151,1.120.97.207
195.173.28.80,1.88.229.215
161.175.224.249,1.72.56.174
143.205.144.55,1.47.91.56
174.189.77.204,1.163.159.166
47.250.93.114,1.202.41.66
148.164.58.63,1.172.196.159
74.23.245.115,1.145.110.251
235.114.94.125,1.71.130.154
57.181.167.147,1.220.30.116
119.116.42.237,1.65.23.20
251.232.187.118,1.217.67.36
183.109.220.223,1.142.173.30
108.91.24.155,1.206.238.25
79.214.165.174,1.146.113.72
26.163.60.3,1.251.140.177
64.78.6.200,1.253.146.136
190.38.0.23,1.177.17.225
212.22.127.179,1.197.79.182
1.112.57.11,1.141.164.117
204.104.6.49,1.106.94.184
205.196.246.163,1.111.166.121
217.35.222.181,1.83.61.240
187.3.220.48,1.200.135.167
200.203.35.36,1.171.3.113
0.112.65.231,1.117.179.148
113.84.139.2,1.155.133.75
225.105.133.171,1.198.104.12
121.247.173.218,1.44.247.206
57.79.167.147,1.179.108.74
196.30.230.121,1.168.25.159
152.229.21.49,1.157.38.35
145.63.232.190,1.182.6.96
54.9.139.110,1.236.173.61
229.249.156.38,1.69.136.80
194.25.243.115,1.114.35.99
227.111.198.23,1.182.241.3
102.180.207.192,1.214.37.69
90.223.226.177,1.93.165.63
180.41.229.13,1.141.205.127
87.2.72.56,1.49.182.161
217.40.194.47,1.188.8.158
198.246.192.191,1.61.116.156
195.0.30.178,1.140.187.248
45.50.20.161,1.39.135.170
7.27.185.80,1.116.226.171
223.188.159.55,1.6.63.41
205.166.6.89,1.72.143.227
252.110.106.181,1.19.208.244
100.163.195.49,1.95.95.41
79.137.137.76,1.88.77.180
224.184.221.80,1.62.129.158
203.220.50.236,1.91.54.220
249.97.40.89,1.36.238.109
220.218.118.124,1.56.156.39
194.204.206.242,1.125.178.90
142.137.46.141,1.249.237.157
27.239.16.108,1.248.126.238
254.33.50.108,1.51.44.137
112.210.169.191,1.37.138.98
137.22.89.91,1.140.156.115
48.92.9.15,1.140.28.186
166.176.77.181,1.28.242.46
249.74.128.0,1.52.241.197
103.68.74.142,1.78.200.204
122.215.118.65,1.125.125.15
212.21.124.36,1.170.120.138
193.153.232.55,1.79.235.171
5.55.141.237,1.0.83.206
82.153.43.223,1.11.134.176
132.1.1.246,1.155.87.229
207.9.70.137,1.234.87.198
89.166.23.251,1.38.15.219
252.168.76.138,1.40.181.188
210.137.222.144,1.169.112.61
116.15.223.178,1.224.111.131
146.191.248.126,1.231.162.140
220.48.51.161,1.195.96.54
22.59.167.109,1.139.155.38
88.73.172.208,1.163.54.124
219.52.87.149,1.109.174.234
243.147.89.130,1.132.75.27
151.65.54.69,1.107.36.195
93.201.183.15,1.200.159.219
252.77.64.111,1.31.95.72
71.215.52.204,1.221.23.170
234.102.232.135,1.16.219.80
71.177.78.87,1.54.17.123
176.219.85.77,1.204.157.32
200.29.200.0,1.131.148.140
238.202.102.202,1.10.114.83
206.148.103.126,1.92.156.98
165.171.27.158,1.137.11.195
240.244.42.250,1.184.18.53
75.232.140.41,1.223.5.143
73.13.71.14,1.252.116.241
13.230.132.163,1.91.73.146
106.21.138.198,1.145.167.244
211.249.249.214,1.53.45.177
52.112.117.68,1.81.146.126
52.122.123.213,1.148.85.189
244.149.1.152,1.213.75.83
1.11.93.13,1.115.174.39
11.249.180.243,1.79.148.128
66.81.159.171,1.225.172.91
245.168.231.252,1.79.139.247
72.11.74.159,1.131.85.17
141.238.61.25,1.239.61.235
111.208.33.126,1.34.229.208
228.170.127.21,1.173.34.80
89.7.31.27,1.61.152.102
138.225.183.76,1.241.203.220
187.136.81.115,1.95.223.192
83.116.33.35,1.97.236.244
140.39.66.234,1.175.9.130
239.235.210.37,1.161.235.198
90.107.153.248,1.221.203.179
80.183.28.216,1.193.223.245
63.57.225.125,1.245.95.3
85.224.37.28,1.100.179.107
47.178.109.245,1.173.142.202
72.36.21.143,1.237.46.156
171.131.214.205,1.49.140.27
217.214.119.114,1.49.213.38
134.165.127.199,1.111.113.230
217.211.221.158,1.243.189.50
189.185.246.64,1.213.162.51
228.162.66.35,1.222.179.219
25.161.174.242,1.213.198.161
77.140.137.18,1.152.1.99
195.174.17.222,1.128.232.103
86.79.23.56,1.74.155.24
74.248.167.171,1.150.10.111
184.42.179.208,1.238.214.18
119.53.99.149,1.70.3.41
61.173.215.99,1.248.147.44
79.122.69.43,1.81.231.56
197.243.126.235,1.146.219.107
43.47.210.0,1.139.188.255
127.15.203.138,1.253.202.231
3.115.211.227,1.26.219.246
161.40.41.61,1.241.4.112
29.114.210.140,1.26.37.80
25.152.189.221,1.156.45.182
110.184.168.129,1.90.117.112
160.7.151.159,1.58.253.141
191.111.87.27,1.92.54.100
144.140.42.22,1.37.81.230
45.84.99.241,1.21.49.83
132.119.43.102,1.195.190.36
242.25.155.105,1.157.153.106
127.200.225.87,1.246.16.75
95.252.37.253,1.150.124.63
230.22.50.114,1.5.208.42
157.202.82.69,1.203.216.191
13.91.252.73,1.17.170.80
248.219.108.144,1.87.241.254
62.142.121.174,1.94.215.23
44.203.212.169,1.250.191.244
74.17.132.234,1.188.64.13
146.222.96.31,1.252.175.61
250.224.81.160,1.234.236.252
217.229.115.173,1.159.241.145
105.48.243.125,1.182.216.11
199.203.248.5,1.68.207.180
228.113.245.69,1.177.90.225
167.89.85.66,1.159.73.72
151.198.50.8,1.211.151.61
184.149.114.177,1.171.252.74
15.188.186.180,1.157.253.250
232.45.152.27,1.43.185.11
38.187.128.97,1.160.131.100
138.209.193.235,1.229.67.233
78.153.87.218,1.94.77.217
128.5.167.132,1.208.129.236
248.162.32.174,1.96.222.75
3.253.185.182,1.198.188.100
131.79.226.23,1.34.80.65
173.87.92.42,1.165.110.9
129.239.168.110,1.255.247.156
253.178.186.247,1.214.237.151
117.184.166.5,1.41.20.249
155.216.171.14,1.222.102.154
219.44.142.198,1.71.52.193
61.130.216.242,1.154.129.232
218.38.0.50,1.201.55.9
213.115.24.47,1.28.92.179
3.163.165.54,1.54.139.159
153.193.133.107,1.235.106.202
202.129.254.146,1.16.30.245
69.237.234.234,1.150.227.136
84.154.20.74,1.214.49.190
138.166.108.112,1.215.254.20
248.222.199.87,1.174.79.248
246.228.31.43,1.160.115.23
244.12.124.87,1.253.247.105
200.28.249.228,1.68.20.63
58.22.16.42,1.169.147.68
89.208.251.210,1.44.54.91
138.115.201.59,1.77.171.164
44.8.227.125,1.9.106.144
246.131.222.202,1.215.239.130
93.71.252.179,1.162.148.38
49.176.246.52,1.59.243.8
164.60.155.97,1.178.65.130
62.225.137.210,1.22.187.78
249.66.94.17,1.28.156.217
132.247.120.195,1.217.167.212
92.100.12.243,1.121.176.130
90.240.156.182,1.26.228.39
239.30.39.102,1.55.3.4
179.82.40.195,1.24.94.62
60.118.200.224,1.45.24.145
196.213.160.224,1.213.164.80
96.152.153.92,1.103.106.216
145.28.35.161,1.125.43.10
225.60.40.198,1.81.40.113
183.119.192.15,1.193.21.136
88.235.210.228,1.121.201.123
95.248.28.56,1.179.218.24
242.118.86.123,1.214.233.2
47.67.16.36,1.49.123.111
250.152.0.147,1.129.153.33
209.250.197.103,1.230.90.110
202.71.129.35,1.225.164.187
225.143.226.218,1.38.191.200
219.0.110.90,1.252.239.187
219.95.46.211,1.92.139.177
130.5.133.217,1.218.109.141
51.70.61.133,1.237.33.43
53.245.100.232,1.87.23.143
212.122.76.235,1.221.234.13
101.228.108.149,1.208.92.33
125.20.179.133,1.200.205.246
54.37.3.177,1.251.155.71
232.255.140.22,1.160.229.16
97.86.78.211,1.162.100.156
208.76.11.120,1.135.103.252
2.38.91.135,1.122.89.180
77.16.147.242,1.249.205.125
113.40.40.162,1.191.118.106
239.87.45.217,1.27.166.135
59.39.247.63,1.68.83.8
4.232.132.193,1.192.17.43
60.109.149.176,1.144.244.134
182.209.160.197,1.248.191.222
10.191.60.152,1.96.56.209
23.59.165.184,1.70.140.141
223.119.252.41,1.207.253.128
3.174.118.206,1.27.163.25
64.237.201.110,1.237.209.25
114.73.76.233,1.112.92.157
243.84.146.45,1.77.33.65
80.237.185.64,1.143.76.176
85.44.106.108,1.195.211.252
43.127.179.11,1.183.68.209
10.97.171.105,1.111.207.255
20.253.222.33,1.82.125.162
66.11.34.199,1.13.134.241
86.38.80.173,1.86.233.89
251.141.154.217,1.59.27.210
206.175.123.219,1.44.93.8
7.32.60.32,1.243.76.123
72.89.149.110,1.158.190.77
58.65.1.9,1.131.10.78
61.56.253.222,1.250.56.152
178.161.187.195,1.205.183.182
45.107.130.33,1.81.111.147
228.159.180.7,1.56.229.28
166.148.60.82,1.51.79.35
118.130.149.189,1.198.14.44
236.98.126.220,1.221.123.143
238.17.161.110,1.30.71.130
77.150.234.164,1.156.105.90
181.119.126.170,1.121.67.116
48.241.254.193,1.27.238.82
174.68.82.197,1.63.154.77
167.89.236.39,1.173.6.105
22.74.155.222,1.78.182.45
246.60.5.74,1.160.59.144
218.76.59.64,1.243.85.75
112.220.182.156,1.130.1.230
127.50.155.220,1.145.166.108
83.107.253.89,1.225.205.139
225.190.193.23,1.111.233.65
64.50.44.223,1.214.185.136
67.128.5.36,1.237.206.28
125.230.70.90,1.252.121.129
114.73.56.111,1.35.20.102
151.75.86.171,1.206.245.223
192.14.156.188,1.59.219.231
125.251.235.41,1.162.20.229
209.189.246.223,1.67.183.196
238.182.87.252,1.112.200.95
73.4.6.181,1.87.132.142
51.76.71.155,1.6.143.134
228.154.126.201,1.71.113.136
79.103.156.133,1.169.140.242
225.198.37.202,1.231.55.171
160.35.54.236,1.23.116.143
241.238.4.21,1.208.15.3
196.106.112.75,1.198.156.153
123.247.142.127,1.185.207.185
74.253.31.88,1.95.142.130
188.142.92.198,1.236.194.26
128.138.57.208,1.173.73.146
144.87.10.16,1.1.63.168
223.44.98.60,1.99.192.142
100.37.37.60,1.118.45.154
37.76.124.133,1.219.217.148
89.186.106.151,1.13.45.108
107.131.214.16,1.71.200.93
171.140.81.85,1.173.38.206
35.48.36.2,1.93.188.101
75.166.96.110,1.240.242.30
199.114.166.210,1.245.54.62
2.163.226.81,1.178.175.233
126.9.163.213,1.2.37.182
176.253.162.17,1.82.153.75
100.9.26.156,1.50.34.170
79.172.69.144,1.171.188.38
203.129.206.236,1.194.19.66
119.18.62.88,1.84.197.61
83.161.248.129,1.140.43.6
24.62.150.182,1.190.89.114
163.117.22.177,1.168.179.235
99.22.44.212,1.236.15.5
31.233.108.152,1.73.238.20
160.84.248.154,1.48.21.158
2.25.206.16,1.176.107.52
15.140.122.11,1.75.206.33
51.74.197.49,1.142.139.54
170.248.52.128,1.70.175.83
25.220.3.150,1.44.175.79
128.154.84.68,1.214.236.24
31.107.55.207,1.181.179.50
150.85.22.220,1.81.197.134
120.108.9.67,1.191.26.187
89.160.56.238,1.168.114.124
89.188.201.176,1.30.39.229
203.59.134.213,1.61.5.153
102.224.178.11,1.195.154.229
185.67.208.113,1.169.132.233
197.105.128.126,1.165.164.98
190.155.129.108,1.37.1.23
98.145.188.155,1.156.254.173
0.34.65.34,1.27.161.138
202.202.130.94,1.82.193.96
176.54.99.14,1.244.100.199
165.200.164.1,1.149.119.187
88.23.55.241,1.212.65.20
240.177.144.174,1.133.154.255
229.19.125.148,1.143.126.99
203.197.28.120,1.30.250.135
176.4.78.4,1.13.87.29
84.77.127.33,1.251.166.55
112.86.217.151,1.165.62.192
254.83.174.116,1.220.161.129
6.184.191.252,1.144.168.28
100.148.33.216,1.111.77.8
92.77.164.158,1.32.219.58
3.67.217.182,1.240.223.187
133.0.116.87,1.93.15.35
0.240.109.18,1.26.86.14
180.171.111.227,1.37.133.40
112.75.86.37,1.17.226.220
14.120.92.150,1.151.214.106
223.226.27.56,1.135.250.194
71.137.157.84,1.145.170.255
141.248.125.210,1.35.127.16
161.23.114.12,1.105.25.118
45.42.69.235,1.8.1.2
34.168.220.143,1.176.71.191
0.165.112.190,1.205.92.9
62.201.69.250,1.11.93.131
233.148.59.66,1.172.34.108
142.82.106.62,1.177.108.81
89.189.115.86,1.173.152.163
204.54.130.5,1.221.83.254
